hub_id,company_name,region,sido,address,matched_address,lat,lon,area_m2,fixed_cost,capacity_tons,storage_item,geocoding_status
WH_00105,씨제이대한통운 시화B2B센터,경기도,경기도,"경기도 시흥시 시화벤처로 400, 그린웨이브 (정왕동)",경기 시흥시 시화벤처로 400,37.312212124157,126.718248684661,5607.7,5607700.0,560770.0,"CPG(음료, 과자, 식품, 생수 등)",High-Confidence (Kakao)
WH_00106,롯데글로벌로지스(주),경기도,경기도,경기도 양주시 은현면 화합로1002번길 12,경기 양주시 은현면 화합로1002번길 12,37.8550712778497,127.029454451003,15524.1,15524100.0,1552410.0,"생활용품, 잡화, 음료 등",High-Confidence (Kakao)
WH_00107,오이사부산 주식회사,경상남도,경상남도,경상남도 김해시 대동면 대동산단5로 127,경남 김해시 대동면 대동산단5로 127,35.2777845885415,128.999551723441,1139.4,1139400.0,113940.0,이삿짐 등,High-Confidence (Kakao)
WH_00108,퀴네앤드나겔 주식회사,경기도,경기도,경기도 안성시 고삼면 안성대로 2105,경기 안성시 고삼면 안성대로 2105,37.0991306798169,127.254728710507,71864.27,71864270.0,7186427.0,"신발, 의류 등",High-Confidence (Kakao)
WH_00109,주식회사 닥터로지스,대구광역시,대구광역시,대구광역시 군위군 효령면 용매로 952,대구 군위군 효령면 용매로 952,36.0965591115134,128.58391858455,9530.0,9530000.0,953000.0,농식품,High-Confidence (Kakao)
WH_00110,주식회사 두핸즈 비엠지점,경기도,경기도,"경기도 용인시 처인구 백암면 백봉로295번길 60, 용인 백암 물류센터 지하2층",경기 용인시 처인구 백암면 백봉로295번길 60,37.1394304315444,127.389449118891,7667.9,7667900.0,766790.0,"화장품,생활용품",High-Confidence (Kakao)
WH_00111,씨제이 대한통운 (주),경기도,경기도,경기도 포천시 내촌면 금강로 2194,경기 포천시 내촌면 금강로 2194,37.7740988859124,127.229223722875,2683.56,2683560.0,268356.0,불특정 택배화물,High-Confidence (Kakao)
WH_00112,주식회사 더엘,경기도,경기도,경기도 이천시 부발읍 중부대로1707번길 110,경기 이천시 부발읍 중부대로1707번길 110,37.2937023293645,127.49913159007,1492.0,1492000.0,149200.0,일반식품류,High-Confidence (Kakao)
WH_00113,롯데글로벌로지스(주),경기도,경기도,경기도 이천시 대월면 대월로 234,경기 이천시 대월면 대월로 234,37.1818186948005,127.493816969002,7790.0,7790000.0,779000.0,생활용품,High-Confidence (Kakao)
WH_00114,쿠팡로지스틱스서비스 유한회사,서울특별시,서울특별시,서울특별시 동대문구 천호대로 399 (장안동),서울 동대문구 천호대로 399,37.5619184211117,127.063551088468,467.43,467430.0,46743.0,"일상생활용품, 과자류 등 경량품",High-Confidence (Kakao)
WH_00115,쿠팡로지스틱스서비스 유한회사,울산광역시,울산광역시,울산광역시 북구 효자로 112 (효문동),울산 북구 효자로 112,35.5712898803274,129.368644020304,9366.23,9366230.0,936623.0,택배물품,High-Confidence (Kakao)
WH_00116,(주)비투로지스,경기도,경기도,경기도 파주시 상지석길 403 (상지석동),경기 파주시 상지석길 403,37.7267376910041,126.793222633148,3681.0,3681000.0,368100.0,"의류,잡화",High-Confidence (Kakao)
WH_00117,롯데글로벌로지스(주),경기도,경기도,경기도 이천시 호법면 덕평로581번길 10-2,경기 이천시 호법면 덕평로581번길 10-2,37.2153273072099,127.374238852917,35472.0,35472000.0,3547200.0,생활용품,High-Confidence (Kakao)
WH_00118,롯데글로벌로지스(주),경기도,경기도,"경기도 이천시 호법면 덕평로581번길 10, CJ물류센터",경기 이천시 호법면 덕평로581번길 10,37.2148179799561,127.376701379399,22914.0,22914000.0,2291400.0,의류,High-Confidence (Kakao)
WH_00119,(주)해밀로직스,경기도,경기도,경기도 이천시 부발읍 황무로1833번길 175-21,경기 이천시 부발읍 황무로1833번길 175-21,37.2609916247089,127.526860195198,8093.0,8093000.0,809300.0,"화장품,패션잡화",High-Confidence (Kakao)
WH_00120,쿠팡로지스틱스(유),대구광역시,대구광역시,대구광역시 수성구 알파시티1로 255 (대흥동),대구 수성구 알파시티1로 255,35.8395406096401,128.686262811752,75082.17,75082170.0,7508217.0,일반물품,High-Confidence (Kakao)
WH_00121,현대모터산업(주),경기도,경기도,경기도 시흥시 옥구천동로 120 (정왕동),경기 시흥시 옥구천동로 120,37.3368945601829,126.711141214383,1333.38,1333380.0,133338.0,"전동기, 인버터등",High-Confidence (Kakao)
WH_00122,아이씨비로지스 주식회사,인천광역시,인천광역시,"인천광역시 서구 갑문1로 20, 3층 (오류동)",인천 서구 갑문1로 20,37.5637990905527,126.602830160753,7123.37,7123370.0,712337.0,"의류, 생활용품, 화장품, 소형전자기기 등",High-Confidence (Kakao)
WH_00123,유디글로벌로지스 주식회사,인천광역시,인천광역시,"인천광역시 서구 북항로 144, 1동 (원창동)",인천 서구 북항로 144,37.5072881254521,126.632209901221,6883.74,6883740.0,688374.0,생활잡화,High-Confidence (Kakao)
WH_00124,유디글로벌로지스 주식회사,인천광역시,인천광역시,"인천광역시 서구 북항단지로 151, 10층 (원창동)",인천 서구 북항단지로 151,37.5026070701707,126.622528021031,10515.52,10515520.0,1051552.0,생활잡화,High-Confidence (Kakao)
WH_00125,(주)리드앤,충청남도,충청남도,"충청남도 천안시 서북구 한들1로 105, 천안스마트공동물류센터 (백석동)",충남 천안시 서북구 한들1로 105,36.8332959415189,127.117082291996,18231.41,18231410.0,1823141.0,화장품,High-Confidence (Kakao)
WH_00126,쿠팡로지스틱스서비스 유한회사,전북특별자치도,전북특별자치도,전북특별자치도 익산시 왕궁면 호반로 35,전북특별자치도 익산시 왕궁면 호반로 35,35.9923844455713,127.099219195508,1743.36,1743360.0,174336.0,"가전, 가구 등",High-Confidence (Kakao)
WH_00127,쿠팡풀필먼트서비스 유한회사,충청북도,충청북도,"충청북도 음성군 금왕읍 금왕테크노1길 93, 4층",충북 음성군 금왕읍 금왕테크노1길 93,36.9663185242945,127.573313034053,35289.06,35289060.0,3528906.0,"가구,전자제품,가공식품(상온),생활용품 등",High-Confidence (Kakao)
WH_00128,아워박스(주),경상남도,경상남도,"경상남도 양산시 어곡공단6길 50, 3층 (어곡동)",경남 양산시 어곡공단6길 50,35.3860331153554,129.013472086836,8580.06,8580060.0,858006.0,"라면 등 가공식품, 클렌저 등 화장품",High-Confidence (Kakao)
WH_00129,에이스물류,강원특별자치도,강원특별자치도,강원특별자치도 원주시 소초면 북원로 3366,강원특별자치도 원주시 소초면 북원로 3366,37.436808877522,127.979151858602,2491.7,2491700.0,249170.0,파렛트 및 박스,High-Confidence (Kakao)
WH_00130,주식회사 넥센,강원특별자치도,강원특별자치도,강원특별자치도 강릉시 연곡면 연주로 135,강원특별자치도 강릉시 연곡면 연주로 135,37.8672528679507,128.837785378358,3458.0,3458000.0,345800.0,승용차타이어,High-Confidence (Kakao)
WH_00131,징동코리아,경기도,경기도,경기도 이천시 대월면 경충대로1687번길 205,경기 이천시 대월면 경충대로1687번길 205,37.2269448768482,127.511249269236,12207.0,12207000.0,1220700.0,"고양이,강아지 사료",High-Confidence (Kakao)
WH_00132,신안물류센터,전라남도,전라남도,전라남도 신안군 압해읍 두지숭의길 100,전남 신안군 압해읍 두지숭의길 100,34.8587558976245,126.347968965863,1058.24,1058240.0,105824.0,"농수산물, 공산품, 산업자재 등",High-Confidence (Kakao)
WH_00133,현대글로비스㈜,경기도,경기도,경기도 안성시 일죽면 사실로 147,경기 안성시 일죽면 사실로 147,37.1255648280129,127.432334901843,53302.0,53302000.0,5330200.0,의료기기 등,High-Confidence (Kakao)
WH_00134,쿠팡로지스틱스서비스 유한회사,경기도,경기도,경기도 하남시 감초로200번길 75 (초이동),경기 하남시 감초로200번길 75,37.5304524007481,127.168151090891,8856.69,8856690.0,885669.0,물류운송서비스,High-Confidence (Kakao)
WH_00135,(주)한진,경기도,경기도,경기도 여주시 가남읍 여주남로 1039-35,경기 여주시 가남읍 여주남로 1039-35,37.2166393083583,127.559458348806,38861.12,38861120.0,3886112.000000001,"공산품, 식품(상온)",High-Confidence (Kakao)
WH_00136,롯데글로벌로지스(주),경기도,경기도,경기도 여주시 가남읍 가남로 150,경기 여주시 가남읍 가남로 150,37.2205075910991,127.571360145201,30407.84,30407840.0,3040784.0,반도체,High-Confidence (Kakao)
WH_00137,쿠팡로지스틱스서비스 유한회사,대구광역시,대구광역시,대구광역시 북구 유통단지로13길 8 (산격동),대구 북구 유통단지로13길 8,35.9086807916869,128.610478599045,4809.91,4809910.0,480991.0,물류 운송 서비스,High-Confidence (Kakao)
WH_00138,(주)케이알로지스,인천광역시,인천광역시,"인천광역시 중구 자유무역로 135, H2블럭 304~306호 (운서동)",인천 중구 자유무역로 135,37.4880115259273,126.480511152293,4216.4,4216400.0,421640.0,"화훼,가공품, 의료기 등",High-Confidence (Kakao)
WH_00139,(주)케이알로지스,인천광역시,인천광역시,"인천광역시 중구 자유무역로107번길 20, H1블럭 312~313호 (운서동)",인천 중구 자유무역로107번길 20,37.4872204914308,126.481176840789,2012.08,2012080.0,201208.0,"화훼,건강기능 식품 등",High-Confidence (Kakao)
WH_00140,(주)에이플러스,인천광역시,인천광역시,인천광역시 서구 북항로32번길 29-16 (원창동),인천 서구 북항로32번길 29-16,37.509670215202,126.642936610455,3583.7,3583700.0,358370.0,"반려동물 사료, 미용용품",High-Confidence (Kakao)
WH_00141,신흥글로벌(주),경상남도,경상남도,경상남도 김해시 주촌면 이노비즈로 33-20,경남 김해시 주촌면 이노비즈로 33-20,35.2578015926026,128.827155824303,6264.45,6264450.0,626445.0,전자부품,High-Confidence (Kakao)
WH_00142,디에이치엘서플라이체인코리아(주),경기도,경기도,경기도 이천시 부발읍 황무로1833번길 175-21,경기 이천시 부발읍 황무로1833번길 175-21,37.2609916247089,127.526860195198,10637.0,10637000.0,1063700.0,"커피머신, 커피포트, 쥬스착즙기",High-Confidence (Kakao)
WH_00143,(주)선진티엘에스,경기도,경기도,경기도 평택시 포승읍 서동대로 409,경기 평택시 포승읍 서동대로 409,36.9378980007865,126.886374803211,4851.0,4851000.0,485100.0,"레진, 광물, 철제류",High-Confidence (Kakao)
WH_00144,쿠팡풀필먼트서비스(유),경기도,경기도,경기도 평택시 포승읍 황해희곡2로 51,경기 평택시 포승읍 황해희곡2로 51,36.9530609736045,126.867718772401,82783.0,82783000.0,8278300.0,"가구, 전자제품, 가공식품(상온), 생활용품 등",High-Confidence (Kakao)
WH_00145,천안물류,경기도,경기도,경기도 화성시 만세구 남양읍 주석로325번길 19,경기 화성시 만세구 남양읍 주석로325번길 19,37.2080086987016,126.864162271367,5422.13,5422130.0,542213.0,자동차시트 커버링,High-Confidence (Kakao)
WH_00146,신흥식산(주),경기도,경기도,"경기도 화성시 만세구 양감면 정문송산로241번길 12, 4층",경기 화성시 만세구 양감면 정문송산로241번길 12,37.113784327096,126.989003346909,7226.84,7226840.0,722684.0,일반 공산품 및 생활용품 등,High-Confidence (Kakao)
WH_00147,씨제이대한통운(주),경기도,경기도,경기도 여주시 산북면 금품2로 66,경기 여주시 산북면 금품2로 66,37.3932642364256,127.442586845873,49986.63,49986630.0,4998663.0,식품 및 리테일 제품 등,High-Confidence (Kakao)
WH_00148,조양국제종합물류(주),경기도,경기도,경기도 광주시 도척면 도척로 401-65,경기 광주시 도척면 도척로 401-65,37.3151448184105,127.341611665966,3305.8,3305800.0,330580.0,"생활잡화, 스낵류",High-Confidence (Kakao)
WH_00149,조양국제종합물류(주),경기도,경기도,경기도 광주시 도척면 도척로 401-98,경기 광주시 도척면 도척로 401-98,37.3125689963873,127.343712673358,26380.0,26380000.0,2638000.0,"생활잡화, 스낵류",High-Confidence (Kakao)
WH_00150,(주)삼경프라자,경기도,경기도,경기도 광주시 도척면 국사봉로 185-44,경기 광주시 도척면 국사봉로 185-44,37.3150025923893,127.351927055469,3910.0,3910000.0,391000.0,식품,High-Confidence (Kakao)
WH_00151,(주)이지메디컴,경기도,경기도,"경기도 오산시 오산로 149, 켄달스퀘어 물류센터 (오산동)",경기 오산시 오산로 149,37.1400672105225,127.067320825212,1177.8,1177800.0,117780.0,의약품,High-Confidence (Kakao)
WH_00152,씨제이대한통운(주),경기도,경기도,경기도 파주시 평화로 506 (맥금동),경기 파주시 평화로 506,37.7727401530117,126.727408184712,3224.9,3224900.0,322490.0,재난관리자원,High-Confidence (Kakao)
WH_00153,(주)시로풀필먼트코리아,인천광역시,인천광역시,"인천광역시 남동구 호구포로 161, 15층 (고잔동)",인천 남동구 호구포로 161,37.398148424292,126.705715409915,8954.0,8954000.0,895400.0,잡화,High-Confidence (Kakao)
WH_00154,한솔로지스유(주),경상남도,경상남도,경상남도 창원시 진해구 신항2로 13-5 (용원동),경남 창원시 진해구 신항2로 13-5,35.0896255948742,128.827314449285,15537.74,15537740.0,1553774.0,타이어 원재료 등,High-Confidence (Kakao)
WH_00155,(주)하얀,경상남도,경상남도,경상남도 사천시 사천읍 두량로 272-4,경남 사천시 사천읍 두량로 272-4,35.1038944782713,128.109400561133,5413.25,5413250.0,541325.0,담배원료 및 포장재,High-Confidence (Kakao)
WH_00156,선진에스씨엠(주) 이천지점,경기도,경기도,경기도 이천시 부발읍 황무로 2037-37,경기 이천시 부발읍 황무로 2037-37,37.2434398452734,127.5136536314,4806.0,4806000.0,480600.0,"신발,의류",High-Confidence (Kakao)
WH_00157,주식회사 이지메디컴,경기도,경기도,"경기도 김포시 고촌읍 아라육로57번길 45, 성광물류센터 4층",경기 김포시 고촌읍 아라육로57번길 45,37.5907006041633,126.793967908301,1974.54,1974540.0,197454.0,의약품,High-Confidence (Kakao)
WH_00158,디에이치엘서플라이체인코리아(주),경기도,경기도,경기도 평택시 진위면 진위로 341-21,경기 평택시 진위면 진위로 341-21,37.1168999289349,127.108677632529,1123.58,1123580.0,112358.0,"산업용 필터, 혈액검사지",High-Confidence (Kakao)
WH_00159,남북물류(주),경기도,경기도,경기도 남양주시 와부읍 고래산로 91,경기 남양주시 와부읍 고래산로 91,37.6111849150293,127.278280281191,1350.0,1350000.0,135000.0,"가전, 에어컨",High-Confidence (Kakao)
WH_00160,(주)제이에스에스코퍼레이션,경기도,경기도,"경기도 여주시 가남읍 은봉길 5, 3층",경기 여주시 가남읍 은봉길 5,37.1916724121904,127.557716912479,5789.0,5789000.0,578900.0,생활용품 및 의류,High-Confidence (Kakao)
