hub_id,month,average_inventory_tons,holding_cost_usd
WH_0059,2023-02,432.95,16374.39
WH_0059,2023-03,182.23,13017.16
WH_0059,2023-04,266.51,13320.03
WH_0059,2023-05,333.36,15957.73
WH_0059,2023-06,302.88,15731.75
WH_0059,2023-07,461.14,19571.06
WH_0059,2023-08,426.53,16927.51
WH_0059,2023-09,334.6,17647.67
WH_0059,2023-10,250.85,16963.4
WH_0059,2023-11,238.72,6279.01
WH_0059,2023-12,284.56,19786.26
WH_0060,2023-01,279.45,9638.21
WH_0060,2023-02,224.53,6071.63
WH_0060,2023-03,419.21,6942.31
WH_0060,2023-04,137.16,10452.79
WH_0060,2023-05,284.98,12191.93
WH_0060,2023-06,429.93,7194.86
WH_0060,2023-07,325.93,15223.29
WH_0060,2023-08,179.8,18622.02
WH_0060,2023-09,406.01,18890.66
WH_0060,2023-10,483.36,16395.48
WH_0060,2023-11,125.72,6206.92
WH_0060,2023-12,385.26,8134.71
WH_0061,2023-01,306.47,9832.59
WH_0061,2023-02,356.98,5334.45
WH_0061,2023-03,196.1,11657.64
WH_0061,2023-04,372.23,18132.15
WH_0061,2023-05,127.25,6037.72
WH_0061,2023-06,369.56,10969.96
WH_0061,2023-07,459.39,10879.99
WH_0061,2023-08,265.21,13090.59
WH_0061,2023-09,364.89,17776.7
WH_0061,2023-10,249.36,18729.79
WH_0061,2023-11,488.95,15568.11
WH_0061,2023-12,412.43,10731.47
WH_0062,2023-01,201.97,11714.97
WH_0062,2023-02,354.28,6906.86
WH_0062,2023-03,348.43,11335.08
WH_0062,2023-04,320.08,9687.99
WH_0062,2023-05,205.64,13946.5
WH_0062,2023-06,449.36,8895.78
WH_0062,2023-07,499.91,7132.45
WH_0062,2023-08,273.27,6472.11
WH_0062,2023-09,111.66,14236.69
WH_0062,2023-10,443.09,19804.14
WH_0062,2023-11,239.63,11009.96
WH_0062,2023-12,410.49,8478.21
WH_0063,2023-01,310.81,18760.36
WH_0063,2023-02,390.76,19827.58
WH_0063,2023-03,399.45,10376.78
WH_0063,2023-04,347.24,7591.2
WH_0063,2023-05,445.7,9895.83
WH_0063,2023-06,165.57,19415.99
WH_0063,2023-07,353.5,17626.57
WH_0063,2023-08,385.61,14590.09
WH_0063,2023-09,410.54,12297.44
WH_0063,2023-10,186.66,18240.4
WH_0063,2023-11,216.21,10944.1
WH_0063,2023-12,289.01,18189.33
WH_0064,2023-01,157.44,9975.48
WH_0064,2023-02,349.89,14209.85
WH_0064,2023-03,446.23,5895.27
WH_0064,2023-04,167.46,15875.14
WH_0064,2023-05,393.73,7378.83
WH_0064,2023-06,421.08,5439.68
WH_0064,2023-07,376.61,8734.3
WH_0064,2023-08,351.64,7792.44
WH_0064,2023-09,354.16,16649.62
WH_0064,2023-10,103.46,10488.72
WH_0064,2023-11,291.78,13929.62
WH_0064,2023-12,219.23,13625.47
WH_0065,2023-01,247.41,16529.82
WH_0065,2023-02,119.36,6686.37
WH_0065,2023-03,127.56,11973.69
WH_0065,2023-04,491.07,16104.2
WH_0065,2023-05,401.46,15738.43
WH_0065,2023-06,239.9,14227.18
WH_0065,2023-07,149.12,17724.73
WH_0065,2023-08,245.1,14925.65
WH_0065,2023-09,152.95,12820.73
WH_0065,2023-10,293.11,19766.7
WH_0065,2023-11,446.39,10313.79
WH_0065,2023-12,293.1,7865.5
WH_0066,2023-01,476.65,7644.16
WH_0066,2023-02,263.77,14061.79
WH_0066,2023-03,193.95,11778.27
WH_0066,2023-04,323.97,5937.25
WH_0066,2023-05,279.43,10096.01
WH_0066,2023-06,208.73,12632.68
WH_0066,2023-07,251.86,14344.7
WH_0066,2023-08,139.42,8281.15
WH_0066,2023-09,111.48,12715.81
WH_0066,2023-10,458.92,16320.28
WH_0066,2023-11,244.09,18821.94
WH_0066,2023-12,348.32,7488.65
WH_0067,2023-01,120.62,12656.17
WH_0067,2023-02,425.48,8713.36
WH_0067,2023-03,269.88,17434.7
WH_0067,2023-04,357.74,11657.4
WH_0067,2023-05,487.62,8871.99
WH_0067,2023-06,195.59,10433.27
WH_0067,2023-07,257.24,10051.87
WH_0067,2023-08,226.67,11922.75
WH_0067,2023-09,266.4,16456.18
WH_0067,2023-10,454.55,11713.57
WH_0067,2023-11,417.43,17884.3
WH_0067,2023-12,447.59,11715.48
WH_0068,2023-01,229.08,6272.05
WH_0068,2023-02,267.37,12491.9
WH_0068,2023-03,388.88,15841.21
WH_0068,2023-04,179.65,10582.03
WH_0068,2023-05,483.78,13559.67
WH_0068,2023-06,192.45,18501.47
WH_0068,2023-07,103.81,16624.56
WH_0068,2023-08,121.52,5868.16
WH_0068,2023-09,215.48,15953.36
WH_0068,2023-10,476.25,6410.61
WH_0068,2023-11,361.48,19098.47
WH_0068,2023-12,336.42,8196.46
WH_0069,2023-01,276.1,9743.93
WH_0069,2023-02,387.95,14040.28
WH_0069,2023-03,318.14,17744.48
WH_0069,2023-04,389.96,6112.18
WH_0069,2023-05,131.35,13089.42
WH_0069,2023-06,160.33,17347.57
WH_0069,2023-07,106.02,7079.38
WH_0069,2023-08,261.28,13190.9
WH_0069,2023-09,380.82,17777.03
WH_0069,2023-10,161.2,9312.56
WH_0069,2023-11,177.35,15826.18
WH_0069,2023-12,379.26,19335.62
WH_0070,2023-01,265.84,6425.74
WH_0070,2023-02,445.16,7626.39
WH_0070,2023-03,366.99,5172.26
WH_0070,2023-04,196.47,8708.86
WH_0070,2023-05,475.23,11020.37
WH_0070,2023-06,281.77,16087.51
WH_0070,2023-07,139.22,15975.3
WH_0070,2023-08,285.26,12421.6
WH_0070,2023-09,336.91,14649.19
WH_0070,2023-10,406.12,8461.5
WH_0070,2023-11,381.08,9185.02
WH_0070,2023-12,280.45,18310.07
WH_0071,2023-01,134.44,15362.08
WH_0071,2023-02,143.68,18922.38
WH_0071,2023-03,448.89,9839.96
WH_0071,2023-04,334.06,16119.52
WH_0071,2023-05,443.54,13428.54
WH_0071,2023-06,275.96,16105.77
WH_0071,2023-07,151.98,11963.21
WH_0071,2023-08,367.97,18372.92
WH_0071,2023-09,322.42,12997.58
WH_0071,2023-10,476.77,17276.24
WH_0071,2023-11,203.69,19863.42
WH_0071,2023-12,337.63,13077.02
WH_0072,2023-01,325.33,13523.18
WH_0072,2023-02,353.91,9113.23
WH_0072,2023-03,150.89,6204.14
WH_0072,2023-04,111.41,5096.23
WH_0072,2023-05,244.7,6172.2
WH_0072,2023-06,360.47,7370.42
WH_0072,2023-07,343.67,14133.85
WH_0072,2023-08,237.3,16787.74
WH_0072,2023-09,143.8,6143.43
WH_0072,2023-10,387.19,5563.1
WH_0072,2023-11,210.91,12205.69
WH_0072,2023-12,494.65,19514.28
WH_0073,2023-01,114.59,17764.49
WH_0073,2023-02,423.13,12290.56
WH_0073,2023-03,107.88,11403.51
WH_0073,2023-04,256.54,7880.44
WH_0073,2023-05,494.45,7418.02
WH_0073,2023-06,318.38,13269.89
WH_0073,2023-07,304.4,6294.47
WH_0073,2023-08,384.78,15328.8
WH_0073,2023-09,162.91,9534.1
WH_0073,2023-10,291.81,7372.98
WH_0073,2023-11,249.8,16989.7
WH_0073,2023-12,344.72,18952.26
WH_0074,2023-01,488.37,15375.71
WH_0074,2023-02,182.25,19073.75
WH_0074,2023-03,147.38,16556.8
WH_0074,2023-04,450.11,6274.9
WH_0074,2023-05,467.93,18840.69
WH_0074,2023-06,112.87,6288.54
WH_0074,2023-07,210.35,18004.57
WH_0074,2023-08,166.13,6911.24
WH_0074,2023-09,393.13,16720.12
WH_0074,2023-10,209.96,6539.11
WH_0074,2023-11,182.78,14911.33
WH_0074,2023-12,132.2,9046.69
WH_0075,2023-01,483.74,14516.43
WH_0075,2023-02,383.77,14284.89
WH_0075,2023-03,171.81,5794.93
WH_0075,2023-04,105.99,10807.8
WH_0075,2023-05,458.93,7180.11
WH_0075,2023-06,242.5,14203.08
WH_0075,2023-07,140.85,14001.87
WH_0075,2023-08,330.41,16179.54
WH_0075,2023-09,100.95,14566.27
WH_0075,2023-10,235.52,8821.31
WH_0075,2023-11,251.21,19696.8
WH_0075,2023-12,481.71,14448.91
WH_0076,2023-01,382.67,15199.01
WH_0076,2023-02,195.32,18160.6
WH_0076,2023-03,266.1,18922.18
WH_0076,2023-04,289.93,13922.68
WH_0076,2023-05,173.91,17424.1
WH_0076,2023-06,177.78,16038.12
WH_0076,2023-07,269.67,19259.34
WH_0076,2023-08,483.65,9578.72
WH_0076,2023-09,478.53,7417.47
WH_0076,2023-10,191.46,15584.7
WH_0076,2023-11,451.03,6362.13
WH_0076,2023-12,417.73,7816.96
WH_0077,2023-01,475.4,19007.17
WH_0077,2023-02,130.75,8391.48
WH_0077,2023-03,454.28,5035.02
WH_0077,2023-04,452.08,8970.21
WH_0077,2023-05,369.98,10751.01
WH_0077,2023-06,282.39,7900.98
WH_0077,2023-07,449.21,8086.05
WH_0077,2023-08,116.09,19695.98
WH_0077,2023-09,321.66,7230.13
WH_0077,2023-10,353.34,14543.34
WH_0077,2023-11,334.63,5651.5
WH_0077,2023-12,216.89,18302.79
WH_0078,2023-01,365.58,13452.87
WH_0078,2023-02,122.92,13213.14
WH_0078,2023-03,384.79,14828.12
WH_0078,2023-04,200.07,14325.06
WH_0078,2023-05,464.69,13532.97
WH_0078,2023-06,154.87,5774.74
WH_0078,2023-07,498.1,5580.91
WH_0078,2023-08,204.84,15053.68
WH_0078,2023-09,254.37,7946.84
WH_0078,2023-10,139.01,8569.95
WH_0078,2023-11,384.9,11766.29
WH_0078,2023-12,385.42,17105.56
WH_0079,2023-01,164.1,15623.65
WH_0079,2023-02,486.98,15681.39
WH_0079,2023-03,108.54,10194.56
WH_0079,2023-04,490.04,8683.53
WH_0079,2023-05,373.01,18587.63
WH_0079,2023-06,104.03,10161.45
WH_0079,2023-07,225.46,5230.41
WH_0079,2023-08,421.69,18072.9
WH_0079,2023-09,341.72,15705.8
WH_0079,2023-10,157.21,19532.48
WH_0079,2023-11,403.16,8361.67
WH_0079,2023-12,385.16,11922.74
WH_0080,2023-01,260.25,13959.8
WH_0080,2023-02,491.92,12567.96
WH_0080,2023-03,268.51,13920.11
WH_0080,2023-04,164.21,15657.07
WH_0080,2023-05,222.33,6172.94
WH_0080,2023-06,147.08,5642.1
WH_0080,2023-07,174.71,13552.95
WH_0080,2023-08,432.59,13760.84
WH_0080,2023-09,450.54,18979.44
WH_0080,2023-10,128.25,7289.82
WH_0080,2023-11,383.28,6920.88
WH_0080,2023-12,407.89,15555.0
WH_0081,2023-01,444.95,18875.02
WH_0081,2023-02,112.49,11572.89
WH_0081,2023-03,422.29,13588.76
WH_0081,2023-04,250.49,9240.08
WH_0081,2023-05,291.77,14350.58
WH_0081,2023-06,320.31,16807.44
WH_0081,2023-07,200.36,13557.53
WH_0081,2023-08,386.53,13718.02
WH_0081,2023-09,169.01,14067.79
WH_0081,2023-10,250.22,17763.99
WH_0081,2023-11,409.62,12165.92
WH_0081,2023-12,241.58,11431.27
WH_0082,2023-01,221.6,10053.19
WH_0082,2023-02,224.4,18892.72
WH_0082,2023-03,403.35,15019.02
WH_0082,2023-04,291.12,8021.88
WH_0082,2023-05,199.41,16913.47
WH_0082,2023-06,168.69,11199.39
WH_0082,2023-07,263.94,6858.75
WH_0082,2023-08,338.36,12484.45
WH_0082,2023-09,368.77,13081.01
WH_0082,2023-10,359.32,18151.86
WH_0082,2023-11,433.86,15804.36
WH_0082,2023-12,422.48,5483.61
WH_0083,2023-01,311.67,18267.6
WH_0083,2023-02,211.29,10272.05
WH_0083,2023-03,237.76,13919.12
WH_0083,2023-04,190.03,17385.78
WH_0083,2023-05,181.14,19172.29
WH_0083,2023-06,326.79,6343.45
WH_0083,2023-07,218.92,10513.13
WH_0083,2023-08,311.1,12874.98
WH_0083,2023-09,406.93,9415.93
WH_0083,2023-10,176.42,11022.06
WH_0083,2023-11,356.18,16329.3
WH_0083,2023-12,127.43,11436.6
WH_0084,2023-01,214.43,17217.24
WH_0084,2023-02,157.74,19751.94
WH_0084,2023-03,236.0,10198.14
WH_0084,2023-04,369.84,14622.33
WH_0084,2023-05,146.44,16600.64
WH_0084,2023-06,237.18,14146.23
WH_0084,2023-07,214.36,14058.02
WH_0084,2023-08,101.45,10243.16
WH_0084,2023-09,166.82,8665.26
WH_0084,2023-10,334.42,6554.03
WH_0084,2023-11,197.57,9552.77
WH_0084,2023-12,117.57,14034.99
WH_0085,2023-01,436.42,10804.67
WH_0085,2023-02,341.48,16825.75
WH_0085,2023-03,417.15,15824.65
WH_0085,2023-04,447.48,5961.68
WH_0085,2023-05,307.18,6149.97
WH_0085,2023-06,119.04,9730.62
WH_0085,2023-07,394.16,9970.36
WH_0085,2023-08,327.27,10560.17
WH_0085,2023-09,383.01,5472.9
WH_0085,2023-10,121.35,19826.97
WH_0085,2023-11,448.76,9448.42
WH_0085,2023-12,356.32,13735.38
WH_0086,2023-01,121.71,11687.82
WH_0086,2023-02,441.42,8753.52
WH_0086,2023-03,258.64,10282.79
WH_0086,2023-04,436.59,6953.03
WH_0086,2023-05,151.62,16886.3
WH_0086,2023-06,108.43,11945.4
WH_0086,2023-07,353.19,18276.38
WH_0086,2023-08,342.38,7771.15
WH_0086,2023-09,283.21,9428.83
WH_0086,2023-10,184.59,9484.99
WH_0086,2023-11,222.03,17839.23
WH_0086,2023-12,156.21,14314.64
WH_0087,2023-01,204.15,13585.46
WH_0087,2023-02,308.33,9637.23
WH_0087,2023-03,256.4,9993.79
WH_0087,2023-04,343.87,15374.51
WH_0087,2023-05,447.83,14052.46
WH_0087,2023-06,343.45,12636.58
WH_0087,2023-07,158.11,10331.46
WH_0087,2023-08,412.96,8545.92
WH_0087,2023-09,343.61,17874.95
WH_0087,2023-10,168.74,8032.27
WH_0087,2023-11,133.3,11226.02
WH_0087,2023-12,461.47,13611.6
WH_0088,2023-01,498.96,8086.69
WH_0088,2023-02,319.62,8439.01
WH_0088,2023-03,354.23,15910.46
WH_0088,2023-04,203.87,5493.96
WH_0088,2023-05,230.27,19696.99
WH_0088,2023-06,393.73,15165.02
WH_0088,2023-07,242.79,14394.06
WH_0088,2023-08,421.82,16585.15
WH_0088,2023-09,224.86,18324.23
WH_0088,2023-10,368.21,5940.05
WH_0088,2023-11,456.01,14099.38
WH_0088,2023-12,289.33,16945.3
WH_0089,2023-01,264.85,7671.08
WH_0089,2023-02,177.71,15610.79
WH_0089,2023-03,224.85,19399.09
WH_0089,2023-04,305.28,14131.23
WH_0089,2023-05,103.94,15819.93
WH_0089,2023-06,438.36,19265.32
WH_0089,2023-07,477.89,5784.01
WH_0089,2023-08,258.36,19941.16
WH_0089,2023-09,406.01,6626.63
WH_0089,2023-10,358.71,10561.99
WH_0089,2023-11,156.04,10221.79
WH_0089,2023-12,112.99,11483.41
WH_0090,2023-01,300.69,7218.35
WH_0090,2023-02,253.4,7143.8
WH_0090,2023-03,136.56,9467.04
WH_0090,2023-04,149.41,7892.65
WH_0090,2023-05,244.96,15519.94
WH_0090,2023-06,194.25,10580.15
WH_0090,2023-07,246.21,9640.63
WH_0090,2023-08,172.53,8464.04
WH_0090,2023-09,456.02,14245.25
WH_0090,2023-10,486.92,5334.3
WH_0090,2023-11,250.22,13209.0
WH_0090,2023-12,455.23,9551.76
WH_0091,2023-01,100.45,17179.71
WH_0091,2023-02,342.77,17978.76
WH_0091,2023-03,159.82,10908.68
WH_0091,2023-04,432.39,5990.78
WH_0091,2023-05,375.85,11862.91
WH_0091,2023-06,461.48,6544.17
WH_0091,2023-07,151.7,10411.16
WH_0091,2023-08,258.7,13299.02
WH_0091,2023-09,144.05,8852.44
WH_0091,2023-10,265.74,19329.13
WH_0091,2023-11,147.02,13116.89
WH_0091,2023-12,426.06,7116.79
WH_0092,2023-01,441.7,8336.95
WH_0092,2023-02,460.42,7295.03
WH_0092,2023-03,456.31,17213.41
WH_0092,2023-04,120.79,8082.04
WH_0092,2023-05,376.14,5491.24
WH_0092,2023-06,247.29,16421.81
WH_0092,2023-07,246.99,8728.57
WH_0092,2023-08,134.34,13640.23
WH_0092,2023-09,244.33,18443.69
WH_0092,2023-10,334.26,11302.53
WH_0092,2023-11,357.27,10541.46
WH_0092,2023-12,277.27,15815.7
WH_0093,2023-01,418.16,9809.51
WH_0093,2023-02,279.07,16148.78
WH_0093,2023-03,442.73,14195.33
WH_0093,2023-04,131.76,11036.81
WH_0093,2023-05,208.34,12858.2
WH_0093,2023-06,485.2,9918.83
WH_0093,2023-07,484.97,6487.32
WH_0093,2023-08,488.2,11027.55
WH_0093,2023-09,339.6,17377.7
WH_0093,2023-10,159.04,14515.13
WH_0093,2023-11,404.47,17083.22
WH_0093,2023-12,211.26,9213.58
WH_0094,2023-01,499.99,10967.93
WH_0094,2023-02,491.07,5641.18
WH_0094,2023-03,235.79,15306.37
WH_0094,2023-04,334.93,5238.93
WH_0094,2023-05,326.59,5500.29
WH_0094,2023-06,128.81,5876.49
WH_0094,2023-07,406.81,7240.11
WH_0094,2023-08,390.81,15467.48
WH_0094,2023-09,138.11,11658.63
WH_0094,2023-10,489.55,15002.81
WH_0094,2023-11,425.37,14829.06
WH_0094,2023-12,182.47,18456.33
WH_0095,2023-01,175.9,9710.26
WH_0095,2023-02,169.58,5265.99
WH_0095,2023-03,120.87,6434.99
WH_0095,2023-04,292.05,8767.77
WH_0095,2023-05,231.39,15293.22
WH_0095,2023-06,236.68,13719.51
WH_0095,2023-07,209.37,18185.22
WH_0095,2023-08,409.85,13465.39
WH_0095,2023-09,203.03,15022.36
WH_0095,2023-10,385.11,11431.26
WH_0095,2023-11,369.34,7669.59
WH_0095,2023-12,414.46,16519.67
WH_0096,2023-01,474.87,10086.14
WH_0096,2023-02,306.65,19419.16
WH_0096,2023-03,103.54,11233.22
WH_0096,2023-04,390.16,9049.06
WH_0096,2023-05,398.32,16951.81
WH_0096,2023-06,352.09,7241.75
WH_0096,2023-07,311.86,5168.73
WH_0096,2023-08,279.57,9382.48
WH_0096,2023-09,117.33,18877.46
WH_0096,2023-10,238.12,6198.36
WH_0096,2023-11,262.34,9732.9
WH_0096,2023-12,448.22,9515.2
WH_0097,2023-01,351.48,8511.56
WH_0097,2023-02,277.56,12908.99
WH_0097,2023-03,447.21,12846.3
WH_0097,2023-04,135.51,15514.9
WH_0097,2023-05,299.46,6099.61
WH_0097,2023-06,193.28,19465.05
WH_0097,2023-07,243.18,14937.76
WH_0097,2023-08,481.2,19578.21
WH_0097,2023-09,469.72,5339.66
WH_0097,2023-10,404.86,5430.59
WH_0097,2023-11,399.27,15836.96
WH_0097,2023-12,455.3,12493.17
WH_0098,2023-01,292.83,13589.6
WH_0098,2023-02,408.32,7046.55
WH_0098,2023-03,427.05,17500.44
WH_0098,2023-04,310.81,12878.1
WH_0098,2023-05,361.25,9547.18
WH_0098,2023-06,326.73,7652.67
WH_0098,2023-07,139.78,5187.95
WH_0098,2023-08,164.91,16306.47
WH_0098,2023-09,153.87,9774.8
WH_0098,2023-10,378.79,10884.17
WH_0098,2023-11,272.99,10707.34
WH_0098,2023-12,336.79,8370.48
WH_0099,2023-01,112.74,10102.47
WH_0099,2023-02,189.55,11477.4
WH_0099,2023-03,297.0,10234.99
WH_0099,2023-04,318.49,14878.49
WH_0099,2023-05,101.53,17730.38
WH_0099,2023-06,308.76,11664.91
WH_0099,2023-07,499.28,9810.93
WH_0099,2023-08,370.28,13868.81
WH_0099,2023-09,221.87,12393.64
WH_0099,2023-10,207.82,14323.88
WH_0099,2023-11,332.82,11562.61
WH_0099,2023-12,137.92,16808.57
WH_0100,2023-01,214.65,19990.95
WH_0100,2023-02,398.73,9300.71
WH_0100,2023-03,194.78,16718.99
WH_0100,2023-04,278.85,19396.81
WH_0100,2023-05,203.27,9580.26
WH_0100,2023-06,151.49,6906.6
WH_0100,2023-07,241.37,6651.36
WH_0100,2023-08,157.69,8878.72
WH_0100,2023-09,194.82,14562.55
WH_0100,2023-10,104.55,19457.77
WH_0100,2023-11,297.68,13699.04
WH_0100,2023-12,393.91,15062.95
WH_0101,2023-01,377.89,14291.15
WH_0101,2023-02,476.69,8707.74
WH_0101,2023-03,194.18,5926.74
WH_0101,2023-04,336.66,7296.9
WH_0101,2023-05,205.48,17904.28
WH_0101,2023-06,122.2,17081.07
WH_0101,2023-07,483.65,9686.62
WH_0101,2023-08,262.08,14397.04
WH_0101,2023-09,206.72,5785.55
WH_0101,2023-10,117.27,17097.3
WH_0101,2023-11,368.54,7023.04
WH_0101,2023-12,454.86,10428.97
WH_0102,2023-01,240.97,8602.59
WH_0102,2023-02,451.25,13524.65
WH_0102,2023-03,446.4,19271.82
WH_0102,2023-04,146.28,11520.68
WH_0102,2023-05,307.05,12531.23
WH_0102,2023-06,496.38,11685.71
WH_0102,2023-07,207.62,10467.98
WH_0102,2023-08,256.76,5978.52
WH_0102,2023-09,135.99,8765.31
WH_0102,2023-10,296.1,10999.09
WH_0102,2023-11,353.26,8150.81
WH_0102,2023-12,187.81,18525.11
WH_0103,2023-01,210.23,7307.34
WH_0103,2023-02,281.89,10148.04
WH_0103,2023-03,298.12,6990.55
WH_0103,2023-04,350.05,15489.74
WH_0103,2023-05,201.5,12115.53
WH_0103,2023-06,418.03,17540.38
WH_0103,2023-07,277.42,18923.4
WH_0103,2023-08,226.35,11356.14
WH_0103,2023-09,137.8,18608.27
WH_0103,2023-10,301.2,19793.39
WH_0103,2023-11,411.83,5652.02
WH_0103,2023-12,446.97,5397.77
WH_0104,2023-01,379.26,17889.46
WH_0104,2023-02,231.07,18783.93
WH_0104,2023-03,323.08,6393.22
WH_0104,2023-04,362.01,13710.89
WH_0104,2023-05,479.47,14475.52
WH_0104,2023-06,105.69,8936.22
WH_0104,2023-07,460.0,11039.18
WH_0104,2023-08,152.45,14956.1
WH_0104,2023-09,131.58,14550.02
WH_0104,2023-10,320.37,12019.89
WH_0104,2023-11,283.81,10279.4
WH_0104,2023-12,237.98,14655.07
WH_0105,2023-01,147.91,6818.49
WH_0105,2023-02,433.88,5691.18
WH_0105,2023-03,324.51,10394.37
WH_0105,2023-04,404.55,19707.0
WH_0105,2023-05,348.76,16350.62
WH_0105,2023-06,200.69,6110.91
WH_0105,2023-07,122.24,12424.42
WH_0105,2023-08,232.57,11152.2
WH_0105,2023-09,442.9,13707.51
WH_0105,2023-10,107.1,17501.27
WH_0105,2023-11,478.62,15403.14
WH_0105,2023-12,247.93,15054.17
WH_0106,2023-01,376.77,19381.93
WH_0106,2023-02,342.81,16729.42
WH_0106,2023-03,386.75,7219.55
WH_0106,2023-04,485.99,7866.59
WH_0106,2023-05,184.97,6567.16
WH_0106,2023-06,187.3,8027.44
WH_0106,2023-07,496.49,15767.57
WH_0106,2023-08,352.47,11714.68
WH_0106,2023-09,226.16,17855.82
WH_0106,2023-10,313.85,12766.31
WH_0106,2023-11,121.55,19946.4
WH_0106,2023-12,310.04,8922.29
WH_0107,2023-01,273.3,17767.71
WH_0107,2023-02,459.59,10005.96
WH_0107,2023-03,482.85,19807.86
WH_0107,2023-04,215.71,11008.78
WH_0107,2023-05,334.97,6477.64
WH_0107,2023-06,182.4,12551.25
WH_0107,2023-07,397.74,14101.14
WH_0107,2023-08,285.55,5844.72
WH_0107,2023-09,275.11,9587.19
WH_0107,2023-10,164.89,12390.2
WH_0107,2023-11,385.93,17804.66
WH_0107,2023-12,351.64,15905.37
WH_0108,2023-01,252.3,12915.91
WH_0108,2023-02,356.33,14868.82
WH_0108,2023-03,321.66,19921.71
WH_0108,2023-04,232.78,5652.51
WH_0108,2023-05,369.89,16801.03
WH_0108,2023-06,292.29,6225.0
WH_0108,2023-07,179.08,16666.38
WH_0108,2023-08,152.62,15516.24
WH_0108,2023-09,329.34,13366.83
WH_0108,2023-10,171.12,18764.66
WH_0108,2023-11,256.88,6096.03
WH_0108,2023-12,143.2,9143.34
WH_0109,2023-01,308.46,13579.29
WH_0109,2023-02,262.43,6035.55
WH_0109,2023-03,262.47,16418.02
WH_0109,2023-04,302.7,19857.01
WH_0109,2023-05,200.11,9332.02
WH_0109,2023-06,305.81,9742.77
WH_0109,2023-07,420.24,15514.77
WH_0109,2023-08,174.43,11575.75
WH_0109,2023-09,490.43,9567.02
WH_0109,2023-10,321.81,14140.32
WH_0109,2023-11,391.86,18084.5
WH_0109,2023-12,319.43,9232.67
WH_0110,2023-01,300.95,17493.98
WH_0110,2023-02,114.8,17345.3
WH_0110,2023-03,277.51,19505.65
WH_0110,2023-04,134.58,18823.18
WH_0110,2023-05,326.53,6152.63
WH_0110,2023-06,477.76,16334.97
WH_0110,2023-07,496.09,17175.49
WH_0110,2023-08,386.88,5913.96
WH_0110,2023-09,184.49,9412.15
WH_0110,2023-10,470.9,14759.77
WH_0110,2023-11,381.49,16339.35
WH_0110,2023-12,431.96,16515.1
WH_0111,2023-01,217.4,16932.09
WH_0111,2023-02,182.23,13311.36
WH_0111,2023-03,320.02,7883.1
WH_0111,2023-04,263.45,19136.42
WH_0111,2023-05,245.65,7313.94
WH_0111,2023-06,225.77,6053.25
WH_0111,2023-07,238.41,8550.24
WH_0111,2023-08,246.38,6731.67
WH_0111,2023-09,141.84,10898.39
WH_0111,2023-10,477.78,17645.2
WH_0111,2023-11,199.12,15704.28
WH_0111,2023-12,131.22,10447.71
WH_0112,2023-01,327.53,7889.46
WH_0112,2023-02,451.51,12872.41
WH_0112,2023-03,136.2,10734.85
WH_0112,2023-04,425.33,9633.44
WH_0112,2023-05,391.38,16000.09
WH_0112,2023-06,221.84,9490.36
WH_0112,2023-07,141.65,10098.06
WH_0112,2023-08,187.11,19713.88
WH_0112,2023-09,498.5,7027.9
WH_0112,2023-10,110.42,14158.05
WH_0112,2023-11,490.42,18637.6
WH_0112,2023-12,370.07,7142.01
WH_0113,2023-01,281.8,13743.86
WH_0113,2023-02,230.92,10095.76
WH_0113,2023-03,319.46,18959.26
WH_0113,2023-04,437.48,18842.98
WH_0113,2023-05,404.68,10186.17
WH_0113,2023-06,221.98,19815.53
WH_0113,2023-07,291.59,16264.76
WH_0113,2023-08,254.21,9911.43
WH_0113,2023-09,435.6,11771.29
WH_0113,2023-10,423.45,14121.64
WH_0113,2023-11,129.36,5645.16
WH_0113,2023-12,351.03,8701.91
WH_0114,2023-01,444.84,10485.9
WH_0114,2023-02,160.83,19262.67
WH_0114,2023-03,243.07,6893.76
WH_0114,2023-04,466.97,19202.62
WH_0114,2023-05,236.88,12522.11
WH_0114,2023-06,459.16,6067.12
WH_0114,2023-07,376.63,14095.08
WH_0114,2023-08,125.75,15368.01
WH_0114,2023-09,493.02,9185.81
WH_0114,2023-10,220.85,8745.52
WH_0114,2023-11,381.78,6943.55
WH_0114,2023-12,455.84,8946.7
WH_0115,2023-01,358.53,10228.42
WH_0115,2023-02,255.83,9508.38
WH_0115,2023-03,215.57,14492.68
WH_0115,2023-04,358.7,6750.76
WH_0115,2023-05,448.25,14804.04
WH_0115,2023-06,246.69,18945.34
WH_0115,2023-07,445.96,18500.8
WH_0115,2023-08,443.49,14850.9
WH_0115,2023-09,206.26,19791.12
WH_0115,2023-10,268.09,5807.57
WH_0115,2023-11,117.51,11589.06
WH_0115,2023-12,321.95,7948.66
WH_0116,2023-01,168.77,18614.02
WH_0116,2023-02,101.0,15182.71
WH_0116,2023-03,184.87,8129.05
WH_0116,2023-04,424.48,10510.19
WH_0116,2023-05,411.47,10807.5
WH_0116,2023-06,261.91,16954.87
