hub_id,peak_month,ot_hours,flex_cost_usd
WH_1396,2023-12,198.1,4289.49
WH_1397,2023-11,156.8,6599.66
WH_1397,2023-12,91.0,8195.03
WH_1398,2023-11,112.7,9364.59
WH_1398,2023-12,187.6,5449.04
WH_1399,2023-11,70.4,5340.31
WH_1399,2023-12,124.0,3564.05
WH_1400,2023-11,182.5,5267.49
WH_1400,2023-12,83.9,2266.81
WH_1401,2023-11,99.3,6615.97
WH_1401,2023-12,185.3,9268.36
WH_1402,2023-11,80.9,3403.99
WH_1402,2023-12,198.0,8744.09
WH_1403,2023-11,157.0,9512.75
WH_1403,2023-12,170.7,9055.07
WH_1404,2023-11,51.8,6799.06
WH_1404,2023-12,169.5,8237.64
WH_1405,2023-11,56.9,4089.48
WH_1405,2023-12,111.8,8280.36
WH_1406,2023-11,153.0,8801.09
WH_1406,2023-12,156.1,6980.28
WH_1407,2023-11,165.0,3074.31
WH_1407,2023-12,78.4,6443.79
WH_1408,2023-11,56.8,7992.85
WH_1408,2023-12,192.6,5014.51
WH_1409,2023-11,191.9,3565.98
WH_1409,2023-12,146.3,2263.59
WH_1410,2023-11,64.9,7540.89
WH_1410,2023-12,79.9,3063.2
WH_1411,2023-11,77.1,3675.59
WH_1411,2023-12,129.3,4094.32
WH_1412,2023-11,172.0,2207.04
WH_1412,2023-12,115.9,4054.45
WH_1413,2023-11,138.3,4927.26
WH_1413,2023-12,52.4,8187.35
WH_1414,2023-11,95.5,9140.93
WH_1414,2023-12,134.5,3976.47
WH_1415,2023-11,170.7,7827.1
WH_1415,2023-12,140.4,5592.14
WH_1416,2023-11,165.2,3606.42
WH_1416,2023-12,138.8,5390.71
WH_1417,2023-11,85.7,3540.92
WH_1417,2023-12,112.0,3440.52
WH_1418,2023-11,79.3,7725.15
WH_1418,2023-12,136.3,4801.71
WH_1419,2023-11,125.3,3228.27
WH_1419,2023-12,180.8,5371.79
WH_1420,2023-11,62.3,6832.79
WH_1420,2023-12,63.5,4756.92
WH_1421,2023-11,195.5,7349.76
WH_1421,2023-12,92.2,3498.18
WH_1422,2023-11,186.8,5107.02
WH_1422,2023-12,56.8,4934.45
WH_1423,2023-11,175.4,2341.64
WH_1423,2023-12,83.1,5496.9
WH_1424,2023-11,180.1,2562.75
WH_1424,2023-12,122.6,9251.72
WH_1425,2023-11,84.0,9019.54
WH_1425,2023-12,75.7,9568.56
WH_1426,2023-11,98.6,6994.4
WH_1426,2023-12,103.2,8324.36
WH_1427,2023-11,75.1,7673.22
WH_1427,2023-12,159.7,8547.58
WH_1428,2023-11,123.0,4087.6
WH_1428,2023-12,129.4,5472.56
WH_1429,2023-11,146.2,2596.94
WH_1429,2023-12,162.6,3767.47
WH_1430,2023-11,94.9,6598.46
WH_1430,2023-12,94.0,5183.64
WH_1431,2023-11,147.5,5513.16
WH_1431,2023-12,138.6,4494.04
WH_1432,2023-11,89.8,9383.1
WH_1432,2023-12,125.4,6168.77
WH_1433,2023-11,120.3,5522.37
WH_1433,2023-12,85.4,9800.89
WH_1434,2023-11,64.2,3311.84
WH_1434,2023-12,56.2,8399.94
WH_1435,2023-11,183.1,7376.0
WH_1435,2023-12,119.8,2302.25
WH_1436,2023-11,198.8,7651.94
WH_1436,2023-12,174.3,7567.48
WH_1437,2023-11,129.4,4066.47
WH_1437,2023-12,71.5,4551.26
WH_1438,2023-11,113.4,5594.39
WH_1438,2023-12,108.1,5914.75
WH_1439,2023-11,70.5,3606.76
WH_1439,2023-12,164.8,6436.16
WH_1440,2023-11,123.6,6643.64
WH_1440,2023-12,58.8,6742.94
WH_1441,2023-11,115.1,3486.45
WH_1441,2023-12,120.4,8469.19
WH_1442,2023-11,50.3,4216.81
WH_1442,2023-12,166.5,6296.99
WH_1443,2023-11,198.4,4298.89
WH_1443,2023-12,72.3,5365.61
WH_1444,2023-11,58.3,9326.71
WH_1444,2023-12,163.2,8087.85
WH_1445,2023-11,97.1,4769.82
WH_1445,2023-12,81.4,5568.93
WH_1446,2023-11,140.9,4301.73
WH_1446,2023-12,100.6,6936.49
WH_1447,2023-11,83.8,6199.34
WH_1447,2023-12,89.6,9196.18
WH_1448,2023-11,106.6,4263.51
WH_1448,2023-12,81.8,7118.5
WH_1449,2023-11,156.0,4753.63
WH_1449,2023-12,92.3,4037.85
WH_1450,2023-11,150.7,4513.79
WH_1450,2023-12,129.0,5644.63
WH_1451,2023-11,195.6,5054.97
WH_1451,2023-12,178.2,5775.63
WH_1452,2023-11,118.1,6474.99
WH_1452,2023-12,145.9,4885.14
WH_1453,2023-11,51.7,6690.1
WH_1453,2023-12,103.6,6126.46
WH_1454,2023-11,105.1,7900.38
WH_1454,2023-12,102.0,7319.46
WH_1455,2023-11,90.6,3384.42
WH_1455,2023-12,125.7,7465.21
WH_1456,2023-11,130.7,3986.15
WH_1456,2023-12,167.6,5007.38
WH_1457,2023-11,154.9,8399.07
WH_1457,2023-12,183.5,3635.16
WH_1458,2023-11,126.4,9561.8
WH_1458,2023-12,155.6,5635.89
WH_1459,2023-11,53.8,2524.61
WH_1459,2023-12,141.2,3014.37
WH_1460,2023-11,135.1,6459.08
WH_1460,2023-12,146.9,5078.66
WH_1461,2023-11,187.0,2328.74
WH_1461,2023-12,117.1,8685.86
WH_1462,2023-11,50.4,2464.44
WH_1462,2023-12,126.2,3017.79
WH_1463,2023-11,109.8,3059.75
WH_1463,2023-12,198.1,7242.0
WH_1464,2023-11,137.6,9188.78
WH_1464,2023-12,115.1,6753.6
WH_1465,2023-11,176.1,6362.93
WH_1465,2023-12,190.1,3830.08
WH_1466,2023-11,52.3,4758.87
WH_1466,2023-12,168.8,6426.56
WH_1467,2023-11,112.1,8406.14
WH_1467,2023-12,85.8,7856.01
WH_1468,2023-11,107.7,6849.25
WH_1468,2023-12,131.2,8549.74
WH_1469,2023-11,78.9,5754.7
WH_1469,2023-12,109.2,3558.7
WH_1470,2023-11,105.8,7418.34
WH_1470,2023-12,51.9,4062.12
WH_1471,2023-11,151.1,6458.04
WH_1471,2023-12,71.8,5724.48
WH_1472,2023-11,142.9,4072.35
WH_1472,2023-12,101.7,9679.41
WH_1473,2023-11,163.4,8895.45
WH_1473,2023-12,196.1,7105.42
WH_1474,2023-11,129.4,6749.71
WH_1474,2023-12,96.7,5804.18
WH_1475,2023-11,60.2,2797.56
WH_1475,2023-12,185.0,2726.8
WH_1476,2023-11,92.5,7968.28
WH_1476,2023-12,111.0,5205.21
WH_1477,2023-11,127.7,4966.12
WH_1477,2023-12,57.7,7454.07
WH_1478,2023-11,145.0,5713.31
WH_1478,2023-12,195.7,8229.14
WH_1479,2023-11,111.3,2361.9
WH_1479,2023-12,112.7,2124.26
WH_1480,2023-11,161.1,8597.87
WH_1480,2023-12,108.6,5305.33
WH_1481,2023-11,123.5,2398.69
WH_1481,2023-12,63.7,9833.61
WH_1482,2023-11,136.3,4899.99
WH_1482,2023-12,161.0,6023.83
WH_1483,2023-11,193.8,3601.44
WH_1483,2023-12,69.1,6076.73
WH_1484,2023-11,111.0,3983.99
WH_1484,2023-12,98.7,4599.21
WH_1485,2023-11,109.9,4709.23
WH_1485,2023-12,96.4,7214.18
WH_1486,2023-11,134.9,4642.03
WH_1486,2023-12,85.5,5423.5
WH_1487,2023-11,170.5,6423.59
WH_1487,2023-12,64.0,3208.18
WH_1488,2023-11,158.5,6569.23
WH_1488,2023-12,68.0,6952.45
WH_1489,2023-11,153.5,5878.05
WH_1489,2023-12,75.9,3840.06
WH_1490,2023-11,163.6,7356.88
WH_1490,2023-12,183.1,2608.86
WH_1491,2023-11,68.2,2774.88
WH_1491,2023-12,124.0,5957.39
WH_1492,2023-11,155.0,8865.5
WH_1492,2023-12,134.8,8859.81
WH_1493,2023-11,124.9,3865.66
WH_1493,2023-12,126.3,9590.94
WH_1494,2023-11,123.2,7155.86
WH_1494,2023-12,175.7,8568.92
WH_1495,2023-11,88.4,5772.08
WH_1495,2023-12,130.2,7128.24
WH_1496,2023-11,92.5,3516.95
WH_1496,2023-12,143.4,4794.6
WH_1497,2023-11,99.1,2376.61
WH_1497,2023-12,170.3,5693.08
WH_1498,2023-11,114.7,9851.19
WH_1498,2023-12,71.8,3990.98
WH_1499,2023-11,82.8,8554.11
WH_1499,2023-12,75.2,5226.88
WH_1500,2023-11,143.8,3857.62
WH_1500,2023-12,175.2,6537.68
WH_1501,2023-11,69.9,5230.78
WH_1501,2023-12,186.7,6081.75
WH_1502,2023-11,153.1,9423.3
WH_1502,2023-12,136.1,3511.98
WH_1503,2023-11,73.5,4540.72
WH_1503,2023-12,134.6,8361.48
WH_1504,2023-11,107.2,2976.71
WH_1504,2023-12,99.3,8854.86
WH_1505,2023-11,179.4,8675.18
WH_1505,2023-12,53.8,3628.79
WH_1506,2023-11,149.7,9128.22
WH_1506,2023-12,85.4,9916.9
WH_1507,2023-11,133.0,8358.47
WH_1507,2023-12,154.5,3167.77
WH_1508,2023-11,116.1,2951.64
WH_1508,2023-12,59.0,3137.63
WH_1509,2023-11,165.7,5483.35
WH_1509,2023-12,181.6,9981.38
WH_1510,2023-11,180.0,3598.04
WH_1510,2023-12,133.3,7134.6
WH_1511,2023-11,164.6,2793.17
WH_1511,2023-12,159.2,7456.01
WH_1512,2023-11,82.9,9620.84
WH_1512,2023-12,170.0,4575.17
WH_1513,2023-11,104.6,9627.38
WH_1513,2023-12,61.6,9685.05
WH_1514,2023-11,143.8,9519.27
WH_1514,2023-12,66.4,6438.02
WH_1515,2023-11,60.5,5480.21
WH_1515,2023-12,90.3,4341.69
WH_1516,2023-11,149.8,4176.27
WH_1516,2023-12,58.9,9333.34
WH_1517,2023-11,168.5,2320.15
WH_1517,2023-12,191.1,7333.75
WH_1518,2023-11,144.2,4191.53
WH_1518,2023-12,74.9,9051.51
WH_1519,2023-11,186.1,2028.27
WH_1519,2023-12,148.8,7374.73
WH_1520,2023-11,109.5,5006.11
WH_1520,2023-12,163.9,5386.05
WH_1521,2023-11,123.3,4682.62
WH_1521,2023-12,100.4,7828.26
WH_1522,2023-11,118.5,3517.29
WH_1522,2023-12,157.1,6254.3
WH_1523,2023-11,172.8,9963.88
WH_1523,2023-12,144.8,9882.76
WH_1524,2023-11,85.9,8840.38
WH_1524,2023-12,149.0,5987.11
WH_1525,2023-11,153.4,4352.21
WH_1525,2023-12,193.7,8192.12
WH_1526,2023-11,71.4,4154.93
WH_1526,2023-12,109.1,7931.55
WH_1527,2023-11,140.3,5223.9
WH_1527,2023-12,146.4,3152.21
WH_1528,2023-11,185.7,6504.66
WH_1528,2023-12,177.0,9628.34
WH_1529,2023-11,91.1,2283.14
WH_1529,2023-12,132.4,6186.6
WH_1530,2023-11,140.1,4141.27
WH_1530,2023-12,177.8,7798.89
WH_1531,2023-11,152.8,9099.24
WH_1531,2023-12,142.8,6879.92
WH_1532,2023-11,115.9,8731.32
WH_1532,2023-12,133.2,8380.0
WH_1533,2023-11,54.2,5269.04
WH_1533,2023-12,56.8,7350.59
WH_1534,2023-11,101.8,9554.31
WH_1534,2023-12,127.5,6362.99
WH_1535,2023-11,174.8,5840.75
WH_1535,2023-12,161.5,9721.64
WH_1536,2023-11,192.9,2634.52
WH_1536,2023-12,116.8,9821.15
WH_1537,2023-11,115.1,7924.33
WH_1537,2023-12,108.7,5455.14
WH_1538,2023-11,159.4,3644.02
WH_1538,2023-12,51.1,2243.64
WH_1539,2023-11,135.3,3930.25
WH_1539,2023-12,171.9,6334.67
WH_1540,2023-11,155.7,7791.07
WH_1540,2023-12,75.3,9681.37
WH_1541,2023-11,165.5,5817.86
WH_1541,2023-12,109.9,9302.38
WH_1542,2023-11,76.7,4888.82
WH_1542,2023-12,176.1,9330.24
WH_1543,2023-11,96.4,9998.96
WH_1543,2023-12,154.9,4211.05
WH_1544,2023-11,165.7,7446.44
WH_1544,2023-12,100.1,2483.78
WH_1545,2023-11,68.2,7337.78
WH_1545,2023-12,154.9,6874.6
WH_1546,2023-11,106.7,4149.02
WH_1546,2023-12,136.5,2529.94
WH_1547,2023-11,94.5,6656.72
WH_1547,2023-12,142.2,7944.8
WH_1548,2023-11,121.0,8044.59
WH_1548,2023-12,102.8,7405.62
WH_1549,2023-11,196.9,8419.24
WH_1549,2023-12,65.0,2923.97
WH_1550,2023-11,105.6,8454.67
WH_1550,2023-12,99.4,2828.9
WH_1551,2023-11,142.7,9432.05
WH_1551,2023-12,50.3,2689.96
WH_1552,2023-11,189.2,5171.98
WH_1552,2023-12,121.1,6282.89
WH_1553,2023-11,99.1,9048.53
WH_1553,2023-12,80.2,5342.84
WH_1554,2023-11,53.5,9882.28
WH_1554,2023-12,157.9,6844.31
WH_1555,2023-11,185.0,8852.55
WH_1555,2023-12,62.4,9863.24
WH_1556,2023-11,164.7,6035.5
WH_1556,2023-12,134.3,8209.29
WH_1557,2023-11,114.4,4029.8
WH_1557,2023-12,100.1,7502.95
WH_1558,2023-11,74.2,4766.38
WH_1558,2023-12,119.9,7643.84
WH_1559,2023-11,164.1,7941.48
WH_1559,2023-12,56.7,6623.86
WH_1560,2023-11,92.5,4049.5
WH_1560,2023-12,63.4,3222.34
WH_1561,2023-11,56.0,9707.63
WH_1561,2023-12,175.1,8199.35
WH_1562,2023-11,95.7,9325.94
WH_1562,2023-12,189.0,8211.08
WH_1563,2023-11,129.4,8774.12
WH_1563,2023-12,165.8,7042.34
WH_1564,2023-11,150.5,5379.57
WH_1564,2023-12,181.0,4396.97
WH_1565,2023-11,76.5,7082.46
WH_1565,2023-12,127.5,9868.58
WH_1566,2023-11,101.6,9592.47
WH_1566,2023-12,90.1,7211.49
WH_1567,2023-11,152.5,6780.38
WH_1567,2023-12,116.8,2260.5
WH_1568,2023-11,146.1,7661.27
WH_1568,2023-12,120.6,9035.77
WH_1569,2023-11,160.4,5433.11
WH_1569,2023-12,97.3,9338.72
WH_1570,2023-11,184.4,9947.83
WH_1570,2023-12,65.2,7879.56
WH_1571,2023-11,120.4,8265.53
WH_1571,2023-12,170.2,8569.02
WH_1572,2023-11,116.3,5223.12
WH_1572,2023-12,192.4,2379.04
WH_1573,2023-11,127.4,7256.83
WH_1573,2023-12,68.2,3046.88
WH_1574,2023-11,198.5,4970.48
WH_1574,2023-12,123.9,7583.7
WH_1575,2023-11,145.8,3213.44
WH_1575,2023-12,91.0,6968.45
WH_1576,2023-11,153.8,4939.35
WH_1576,2023-12,80.3,7971.09
WH_1577,2023-11,97.0,9462.12
WH_1577,2023-12,163.4,3942.92
WH_1578,2023-11,103.2,7342.47
WH_1578,2023-12,69.3,5603.98
WH_1579,2023-11,165.4,8170.49
WH_1579,2023-12,175.8,8396.39
WH_1580,2023-11,183.9,8121.24
WH_1580,2023-12,92.2,7496.76
WH_1581,2023-11,68.0,3637.8
WH_1581,2023-12,179.4,7842.35
WH_1582,2023-11,56.0,2438.86
WH_1582,2023-12,99.3,7357.27
WH_1583,2023-11,120.5,8922.5
WH_1583,2023-12,83.5,6616.24
WH_1584,2023-11,66.4,7727.39
WH_1584,2023-12,167.4,8838.08
WH_1585,2023-11,126.8,3323.62
WH_1585,2023-12,103.1,5321.62
WH_1586,2023-11,82.3,5820.01
WH_1586,2023-12,167.3,5470.44
WH_1587,2023-11,194.6,3846.02
WH_1587,2023-12,156.3,9688.66
WH_1588,2023-11,145.9,3098.22
WH_1588,2023-12,145.2,9487.06
WH_1589,2023-11,96.1,9509.65
WH_1589,2023-12,163.9,5764.14
WH_1590,2023-11,79.6,9889.75
WH_1590,2023-12,129.1,6431.91
WH_1591,2023-11,160.8,7387.49
WH_1591,2023-12,194.9,6184.58
WH_1592,2023-11,56.4,4332.13
WH_1592,2023-12,124.5,2808.47
WH_1593,2023-11,80.9,5464.41
WH_1593,2023-12,185.0,3208.69
WH_1594,2023-11,178.6,8355.21
WH_1594,2023-12,116.2,8247.55
WH_1595,2023-11,181.6,2744.66
WH_1595,2023-12,125.4,5687.19
WH_1596,2023-11,158.9,3789.3
WH_1596,2023-12,178.8,6957.19
WH_1597,2023-11,131.0,6234.29
WH_1597,2023-12,147.0,2951.72
WH_1598,2023-11,193.5,9331.7
WH_1598,2023-12,75.6,8800.87
WH_1599,2023-11,180.6,4209.42
WH_1599,2023-12,126.0,2555.23
WH_1600,2023-11,196.2,3382.43
WH_1600,2023-12,59.6,6339.1
WH_1601,2023-11,79.2,3228.31
WH_1601,2023-12,108.5,4275.72
WH_1602,2023-11,90.3,9171.25
WH_1602,2023-12,110.6,8000.04
WH_1603,2023-11,65.3,8425.93
WH_1603,2023-12,173.2,8045.99
WH_1604,2023-11,180.5,8830.15
WH_1604,2023-12,128.0,3977.42
WH_1605,2023-11,57.0,8712.31
WH_1605,2023-12,130.8,4401.87
WH_1606,2023-11,183.4,6422.42
WH_1606,2023-12,196.7,4616.07
WH_1607,2023-11,197.8,2068.35
WH_1607,2023-12,113.3,4560.97
WH_1608,2023-11,153.7,5117.25
WH_1608,2023-12,155.0,9562.09
WH_1609,2023-11,156.5,7553.86
WH_1609,2023-12,85.4,2669.2
WH_1610,2023-11,132.8,4946.22
WH_1610,2023-12,191.9,8521.17
WH_1611,2023-11,129.4,7442.87
WH_1611,2023-12,142.1,9931.59
WH_1612,2023-11,179.0,8978.38
WH_1612,2023-12,169.1,8515.46
WH_1613,2023-11,183.2,2992.72
WH_1613,2023-12,188.1,2932.94
WH_1614,2023-11,116.5,9627.64
WH_1614,2023-12,119.5,9915.48
WH_1615,2023-11,175.0,8418.03
WH_1615,2023-12,53.2,2074.6
WH_1616,2023-11,79.7,4110.17
WH_1616,2023-12,132.1,6199.2
WH_1617,2023-11,131.4,8895.52
WH_1617,2023-12,61.5,7533.4
WH_1618,2023-11,167.2,5370.31
WH_1618,2023-12,82.8,7517.15
WH_1619,2023-11,98.6,9893.14
WH_1619,2023-12,171.0,4187.88
WH_1620,2023-11,100.7,9671.04
WH_1620,2023-12,179.1,3395.69
WH_1621,2023-11,151.8,6225.2
WH_1621,2023-12,117.6,3010.51
WH_1622,2023-11,155.3,7675.79
WH_1622,2023-12,177.2,6634.56
WH_1623,2023-11,61.8,2781.32
WH_1623,2023-12,174.3,5523.59
WH_1624,2023-11,197.7,9676.52
WH_1624,2023-12,52.9,3780.04
WH_1625,2023-11,75.8,7871.64
WH_1625,2023-12,158.3,5371.13
WH_1626,2023-11,146.1,3449.19
WH_1626,2023-12,108.6,6939.39
WH_1627,2023-11,78.4,3181.43
WH_1627,2023-12,92.4,3386.43
WH_1628,2023-11,160.1,7428.28
WH_1628,2023-12,66.5,6782.76
WH_1629,2023-11,60.6,7644.13
WH_1629,2023-12,106.6,5046.2
WH_1630,2023-11,84.1,8390.37
WH_1630,2023-12,166.1,6972.75
WH_1631,2023-11,180.8,8330.23
WH_1631,2023-12,147.3,4777.94
WH_1632,2023-11,86.7,4861.99
WH_1632,2023-12,90.5,8448.91
WH_1633,2023-11,82.7,5064.24
WH_1633,2023-12,177.5,9655.89
WH_1634,2023-11,152.9,5468.36
WH_1634,2023-12,188.9,7883.6
WH_1635,2023-11,105.3,8928.55
WH_1635,2023-12,130.4,6530.58
WH_1636,2023-11,72.8,7049.36
WH_1636,2023-12,121.5,7717.18
WH_1637,2023-11,116.7,7506.18
WH_1637,2023-12,110.8,4785.04
WH_1638,2023-11,59.8,4264.56
WH_1638,2023-12,67.9,3331.65
WH_1639,2023-11,149.6,5797.01
WH_1639,2023-12,122.7,3755.25
WH_1640,2023-11,78.3,4818.36
WH_1640,2023-12,163.4,5205.84
WH_1641,2023-11,156.7,9199.37
WH_1641,2023-12,175.7,9812.01
WH_1642,2023-11,69.2,9081.83
WH_1642,2023-12,179.7,9372.59
WH_1643,2023-11,106.2,4796.51
WH_1643,2023-12,78.7,9728.35
WH_1644,2023-11,90.9,3472.55
WH_1644,2023-12,92.1,5695.7
WH_1645,2023-11,172.1,5998.14
WH_1645,2023-12,169.9,4426.12
WH_1646,2023-11,106.5,9439.08
WH_1646,2023-12,92.7,2375.28
WH_1647,2023-11,61.2,8954.6
WH_1647,2023-12,87.8,4449.44
WH_1648,2023-11,123.0,4546.96
WH_1648,2023-12,97.3,6283.18
WH_1649,2023-11,189.1,6626.31
WH_1649,2023-12,55.8,7534.0
WH_1650,2023-11,67.5,9884.53
WH_1650,2023-12,72.6,6884.61
WH_1651,2023-11,52.7,3821.24
WH_1651,2023-12,94.5,5800.18
WH_1652,2023-11,193.1,2712.88
WH_1652,2023-12,120.1,9694.26
WH_1653,2023-11,142.2,2901.92
WH_1653,2023-12,85.8,5023.91
WH_1654,2023-11,150.0,9132.68
WH_1654,2023-12,126.3,2308.51
WH_1655,2023-11,56.3,4039.51
WH_1655,2023-12,166.7,5120.92
WH_1656,2023-11,175.7,9293.37
WH_1656,2023-12,61.4,8925.17
WH_1657,2023-11,55.7,9205.75
WH_1657,2023-12,114.4,6039.35
WH_1658,2023-11,104.1,5702.04
WH_1658,2023-12,153.1,5753.53
WH_1659,2023-11,111.6,5257.29
WH_1659,2023-12,168.6,9964.87
WH_1660,2023-11,61.4,4975.94
WH_1660,2023-12,183.1,6083.8
WH_1661,2023-11,100.7,8761.72
WH_1661,2023-12,166.5,5474.51
WH_1662,2023-11,155.6,5847.76
WH_1662,2023-12,109.4,9914.25
WH_1663,2023-11,185.9,5172.04
WH_1663,2023-12,155.0,6150.72
WH_1664,2023-11,155.9,7784.14
WH_1664,2023-12,104.1,7314.56
WH_1665,2023-11,117.4,4331.56
WH_1665,2023-12,77.7,5552.3
WH_1666,2023-11,129.8,9510.33
WH_1666,2023-12,117.6,2770.12
WH_1667,2023-11,70.7,9350.2
WH_1667,2023-12,143.2,3626.16
WH_1668,2023-11,166.9,4783.42
WH_1668,2023-12,55.0,9625.12
WH_1669,2023-11,148.4,3593.41
WH_1669,2023-12,174.1,3206.18
WH_1670,2023-11,170.5,8637.93
WH_1670,2023-12,140.6,6543.35
WH_1671,2023-11,186.9,2451.73
WH_1671,2023-12,93.2,2772.88
WH_1672,2023-11,104.4,7452.13
WH_1672,2023-12,177.3,4766.46
WH_1673,2023-11,199.5,4480.63
WH_1673,2023-12,124.7,5776.13
WH_1674,2023-11,146.3,5449.14
WH_1674,2023-12,170.0,7328.44
WH_1675,2023-11,192.3,8537.04
WH_1675,2023-12,50.4,7426.51
WH_1676,2023-11,129.7,3492.39
WH_1676,2023-12,98.3,5217.11
WH_1677,2023-11,160.0,5293.13
WH_1677,2023-12,148.3,5373.31
WH_1678,2023-11,159.3,4284.95
WH_1678,2023-12,189.9,9416.76
WH_1679,2023-11,178.0,5912.73
WH_1679,2023-12,147.2,9842.25
WH_1680,2023-11,78.9,2603.5
WH_1680,2023-12,152.8,6966.49
WH_1681,2023-11,83.4,4251.9
WH_1681,2023-12,108.2,4047.71
WH_1682,2023-11,138.7,6187.84
WH_1682,2023-12,182.7,3839.91
WH_1683,2023-11,133.1,2480.94
WH_1683,2023-12,120.8,5139.88
WH_1684,2023-11,190.9,7334.9
WH_1684,2023-12,98.6,6812.32
WH_1685,2023-11,119.4,6590.3
WH_1685,2023-12,152.3,6467.56
WH_1686,2023-11,150.7,5716.09
WH_1686,2023-12,130.9,3726.55
WH_1687,2023-11,190.4,9308.85
WH_1687,2023-12,52.5,9106.34
WH_1688,2023-11,67.0,9637.67
WH_1688,2023-12,117.1,4444.52
WH_1689,2023-11,102.4,8860.87
WH_1689,2023-12,69.6,6902.49
WH_1690,2023-11,158.3,8988.52
WH_1690,2023-12,104.4,3520.76
WH_1691,2023-11,90.7,7563.05
WH_1691,2023-12,51.2,9526.15
WH_1692,2023-11,195.2,6279.97
WH_1692,2023-12,144.4,6126.58
WH_1693,2023-11,130.2,9691.32
WH_1693,2023-12,110.4,5679.45
WH_1694,2023-11,157.5,7322.71
WH_1694,2023-12,155.0,8031.29
WH_1695,2023-11,68.3,9672.79
WH_1695,2023-12,161.6,2435.09
WH_1696,2023-11,196.3,7626.41
WH_1696,2023-12,115.3,8665.28
WH_1697,2023-11,87.0,6261.59
WH_1697,2023-12,97.0,6573.31
WH_1698,2023-11,67.0,6112.47
WH_1698,2023-12,127.3,8735.9
WH_1699,2023-11,111.5,2144.05
WH_1699,2023-12,77.6,6103.0
WH_1700,2023-11,97.6,8731.86
WH_1700,2023-12,145.5,9304.47
WH_1701,2023-11,101.1,9372.67
WH_1701,2023-12,61.8,5703.38
WH_1702,2023-11,72.3,4694.02
WH_1702,2023-12,99.5,5128.57
WH_1703,2023-11,151.4,3991.52
WH_1703,2023-12,117.7,9812.6
WH_1704,2023-11,132.5,8770.88
WH_1704,2023-12,186.7,5952.86
WH_1705,2023-11,113.7,4787.33
WH_1705,2023-12,158.9,2443.61
WH_1706,2023-11,156.7,6193.84
WH_1706,2023-12,95.1,2186.32
WH_1707,2023-11,103.3,6133.51
WH_1707,2023-12,125.7,2692.18
WH_1708,2023-11,137.5,9043.77
WH_1708,2023-12,138.7,6924.91
WH_1709,2023-11,60.9,4555.43
WH_1709,2023-12,117.0,3379.52
WH_1710,2023-11,185.3,5648.24
WH_1710,2023-12,151.2,8255.01
WH_1711,2023-11,56.6,3406.56
WH_1711,2023-12,53.6,8427.87
WH_1712,2023-11,109.3,2771.72
WH_1712,2023-12,146.3,3584.47
WH_1713,2023-11,78.4,5937.22
WH_1713,2023-12,72.0,7548.4
WH_1714,2023-11,167.0,3713.51
WH_1714,2023-12,72.4,5100.43
WH_1715,2023-11,80.4,2017.76
WH_1715,2023-12,88.1,8144.47
WH_1716,2023-11,181.9,7114.07
WH_1716,2023-12,167.6,2371.57
WH_1717,2023-11,95.3,4496.75
WH_1717,2023-12,71.0,6043.45
WH_1718,2023-11,65.0,2599.86
WH_1718,2023-12,68.4,4522.48
WH_1719,2023-11,131.4,2011.38
WH_1719,2023-12,113.9,9664.59
WH_1720,2023-11,176.5,2459.0
WH_1720,2023-12,86.6,5738.0
WH_1721,2023-11,183.1,9708.56
WH_1721,2023-12,137.3,7379.37
WH_1722,2023-11,146.4,5727.71
WH_1722,2023-12,97.9,7391.81
WH_1723,2023-11,124.7,4431.75
WH_1723,2023-12,147.5,4129.65
WH_1724,2023-11,89.7,3349.8
WH_1724,2023-12,186.2,8321.75
WH_1725,2023-11,178.9,8438.47
WH_1725,2023-12,95.1,6797.72
WH_1726,2023-11,145.9,2768.06
WH_1726,2023-12,76.2,3258.68
WH_1727,2023-11,196.6,5311.0
WH_1727,2023-12,98.6,7333.21
WH_1728,2023-11,184.1,7421.21
WH_1728,2023-12,174.2,6915.03
WH_1729,2023-11,55.9,9340.15
WH_1729,2023-12,70.9,7758.52
WH_1730,2023-11,155.7,4855.69
WH_1730,2023-12,103.4,8337.95
WH_1731,2023-11,108.2,4347.49
WH_1731,2023-12,92.0,7134.84
WH_1732,2023-11,104.2,6730.74
WH_1732,2023-12,115.5,9522.37
WH_1733,2023-11,135.6,9934.97
WH_1733,2023-12,134.6,4398.72
WH_1734,2023-11,133.8,9332.9
WH_1734,2023-12,105.4,4471.2
WH_1735,2023-11,83.5,2514.11
WH_1735,2023-12,128.6,9512.42
WH_1736,2023-11,134.5,4965.94
WH_1736,2023-12,85.5,4894.59
WH_1737,2023-11,174.0,5821.39
WH_1737,2023-12,105.5,5433.29
WH_1738,2023-11,107.0,4307.55
WH_1738,2023-12,83.5,6890.27
WH_1739,2023-11,97.5,2627.95
WH_1739,2023-12,177.2,6786.59
WH_1740,2023-11,127.8,7795.83
WH_1740,2023-12,95.3,4377.96
WH_1741,2023-11,103.6,2847.93
WH_1741,2023-12,101.4,4496.34
WH_1742,2023-11,127.5,9686.98
WH_1742,2023-12,102.4,6688.81
WH_1743,2023-11,139.2,6640.16
WH_1743,2023-12,62.2,7858.95
WH_1744,2023-11,88.7,9615.2
WH_1744,2023-12,168.4,3373.52
WH_1745,2023-11,101.3,5961.06
